sep=;
country_or_region;year;variable;share_of_generation_pct
Zimbabwe;2010;Bioenergy;2.49
Zimbabwe;2011;Bioenergy;4.03
Zimbabwe;2012;Bioenergy;3.81
Zimbabwe;2013;Bioenergy;4.43
Zimbabwe;2014;Bioenergy;4.22
Zimbabwe;2015;Bioenergy;4.47
Zimbabwe;2016;Bioenergy;5.28
Zimbabwe;2017;Bioenergy;4.38
Zimbabwe;2018;Bioenergy;4.27
Zimbabwe;2019;Bioenergy;3.36
Zimbabwe;2020;Bioenergy;3.24
